unique_id,ds,y,y_hat_naive2
Y1044,1970-01-24,3459.5,2465.2
Y1045,1970-01-21,2700.0,3200.0
Y1045,1970-01-22,1600.0,3200.0
Y1045,1970-01-23,1900.0,3200.0
Y1045,1970-01-24,2200.0,3200.0
Y1045,1970-01-25,3400.0,3200.0
Y1045,1970-01-26,3100.0,3200.0
Y1046,1970-01-21,2050.0,2410.0
Y1046,1970-01-22,1540.0,2410.0
Y1046,1970-01-23,2060.0,2410.0
Y1046,1970-01-24,2630.0,2410.0
Y1046,1970-01-25,2890.0,2410.0
Y1046,1970-01-26,3650.0,2410.0
Y1047,1970-02-10,7913.2,7754.000000000001
Y1047,1970-02-11,8317.8,7754.000000000001
Y1047,1970-02-12,8583.3,7754.000000000001
Y1047,1970-02-13,8657.4,7754.000000000001
Y1047,1970-02-14,8782.2,7754.000000000001
Y1047,1970-02-15,8880.7,7754.000000000001
Y1048,1970-01-21,1640.0,1450.0
Y1048,1970-01-22,1090.0,1450.0
Y1048,1970-01-23,1250.0,1450.0
Y1048,1970-01-24,1220.0,1450.0
Y1048,1970-01-25,1410.0,1450.0
Y1048,1970-01-26,1760.0,1450.0
Y1049,1970-02-10,7551.6,7476.5
Y1049,1970-02-11,7570.1,7476.5
Y1049,1970-02-12,7559.1,7476.5
Y1049,1970-02-13,7517.8,7476.5
Y1049,1970-02-14,7522.4,7476.5
Y1049,1970-02-15,7588.2,7476.5
Y105,1970-01-20,2301.457612,2071.877329
Y105,1970-01-21,2409.515782,2071.877329
Y105,1970-01-22,3214.755206,2071.877329
Y105,1970-01-23,3327.150411,2071.877329
Y105,1970-01-24,3047.057768,2071.877329
Y105,1970-01-25,3232.444424,2071.877329
Y1050,1970-02-10,7155.15,7012.19
Y1050,1970-02-11,7224.94,7012.19
Y1050,1970-02-12,7328.44,7012.19
Y1050,1970-02-13,7460.08,7012.19
Y1050,1970-02-14,7594.17,7012.19
Y1050,1970-02-15,7725.01,7012.19
Y1051,1970-02-10,4721.27,4678.65
Y1051,1970-02-11,4734.84,4678.65
Y1051,1970-02-12,4758.8,4678.65
Y1051,1970-02-13,4794.34,4678.65
Y1051,1970-02-14,4844.18,4678.65
Y1051,1970-02-15,4909.45,4678.65
Y1052,1970-01-21,8410.0,8470.0
Y1052,1970-01-22,8390.0,8470.0
Y1052,1970-01-23,8340.0,8470.0
Y1052,1970-01-24,8370.0,8470.0
Y1052,1970-01-25,8580.0,8470.0
Y1052,1970-01-26,8800.0,8470.0
Y1053,1970-01-21,7780.0,7809.999999999999
Y1053,1970-01-22,7800.0,7809.999999999999
Y1053,1970-01-23,7750.0,7809.999999999999
Y1053,1970-01-24,7820.0,7809.999999999999
Y1053,1970-01-25,7920.0,7809.999999999999
Y1053,1970-01-26,8180.0,7809.999999999999
Y1054,1970-01-21,1730.0,1750.0
Y1054,1970-01-22,1710.0,1750.0
Y1054,1970-01-23,1700.0,1750.0
Y1054,1970-01-24,1690.0,1750.0
Y1054,1970-01-25,1690.0,1750.0
Y1054,1970-01-26,1730.0,1750.0
Y1055,1970-01-21,1396.2,1414.4
Y1055,1970-01-22,1422.4,1414.4
Y1055,1970-01-23,1459.7,1414.4
Y1055,1970-01-24,1503.0,1414.4
Y1055,1970-01-25,1546.8,1414.4
Y1055,1970-01-26,1594.8,1414.4
Y1056,1970-01-21,2058.0,2062.0
Y1056,1970-01-22,2022.0,2062.0
Y1056,1970-01-23,2027.0,2062.0
Y1056,1970-01-24,2048.0,2062.0
Y1056,1970-01-25,2077.0,2062.0
Y1056,1970-01-26,2129.0,2062.0
Y1057,1970-01-21,1750.0,1930.0
Y1057,1970-01-22,1650.0,1930.0
Y1057,1970-01-23,1680.0,1930.0
Y1057,1970-01-24,1800.0,1930.0
Y1057,1970-01-25,1890.0,1930.0
Y1057,1970-01-26,2020.0,1930.0
Y1058,1970-01-21,4197.0,4208.0
Y1058,1970-01-22,4148.0,4208.0
Y1058,1970-01-23,4109.0,4208.0
Y1058,1970-01-24,4091.0,4208.0
Y1058,1970-01-25,4119.0,4208.0
Y1058,1970-01-26,4099.0,4208.0
Y1059,1970-01-21,3140.0,3010.0
Y1059,1970-01-22,2940.0,3010.0
Y1059,1970-01-23,2900.0,3010.0
Y1059,1970-01-24,2860.0,3010.0
Y1059,1970-01-25,2860.0,3010.0
Y1059,1970-01-26,2880.0,3010.0
Y106,1970-02-25,2028.097271,2114.13601
Y106,1970-02-26,2139.809885,2114.13601
Y106,1970-02-27,2160.6108480000003,2114.13601
Y106,1970-02-28,1701.391832,2114.13601
Y106,1970-03-01,1364.414998,2114.13601
Y106,1970-03-02,1608.955005,2114.13601
Y1060,1970-02-10,3468.2,3338.5
Y1060,1970-02-11,3473.6,3338.5
Y1060,1970-02-12,3446.3,3338.5
Y1060,1970-02-13,3455.2,3338.5
Y1060,1970-02-14,3439.3,3338.5
Y1060,1970-02-15,3444.5,3338.5
Y1061,1970-01-21,697.0,694.0
Y1061,1970-01-22,693.0,694.0
Y1061,1970-01-23,836.0,694.0
Y1061,1970-01-24,1181.0,694.0
Y1061,1970-01-25,1188.0,694.0
Y1061,1970-01-26,1278.0,694.0
Y1062,1970-01-21,520.0,450.0
Y1062,1970-01-22,170.0,450.0
Y1062,1970-01-23,300.0,450.0
Y1062,1970-01-24,400.0,450.0
Y1062,1970-01-25,350.0,450.0
Y1062,1970-01-26,660.0,450.0
Y1063,1970-01-21,1070.0,960.0
Y1063,1970-01-22,1130.0,960.0
Y1063,1970-01-23,1220.0,960.0
Y1063,1970-01-24,1420.0,960.0
Y1063,1970-01-25,1060.0,960.0
Y1063,1970-01-26,1050.0,960.0
Y1064,1970-02-10,1602.34,1600.49
Y1064,1970-02-11,1599.99,1600.49
Y1064,1970-02-12,1602.88,1600.49
Y1064,1970-02-13,1606.34,1600.49
Y1064,1970-02-14,1612.67,1600.49
Y1064,1970-02-15,1614.48,1600.49
Y1065,1970-02-10,2063.9,1919.0000000000002
Y1065,1970-02-11,2076.6,1919.0000000000002
Y1065,1970-02-12,2048.3,1919.0000000000002
Y1065,1970-02-13,2057.9,1919.0000000000002
Y1065,1970-02-14,2056.1,1919.0000000000002
Y1065,1970-02-15,2045.5,1919.0000000000002
Y1066,1970-01-21,550.0,600.0
Y1066,1970-01-22,500.0,600.0
Y1066,1970-01-23,480.0,600.0
Y1066,1970-01-24,470.0,600.0
Y1066,1970-01-25,710.0,600.0
Y1066,1970-01-26,720.0,600.0
Y1067,1970-01-21,5040.0,4980.0
Y1067,1970-01-22,4970.0,4980.0
Y1067,1970-01-23,4860.0,4980.0
Y1067,1970-01-24,4910.0,4980.0
Y1067,1970-01-25,5000.0,4980.0
Y1067,1970-01-26,5000.0,4980.0
Y1068,1970-01-30,5830.0,5950.0
Y1068,1970-01-31,5760.0,5950.0
Y1068,1970-02-01,5780.0,5950.0
Y1068,1970-02-02,5920.0,5950.0
Y1068,1970-02-03,6050.0,5950.0
Y1068,1970-02-04,6090.0,5950.0
Y1069,1970-01-21,7140.0,7040.000000000001
Y1069,1970-01-22,7210.0,7040.000000000001
Y1069,1970-01-23,7230.0,7040.000000000001
Y1069,1970-01-24,7190.0,7040.000000000001
Y1069,1970-01-25,7120.0,7040.000000000001
Y1069,1970-01-26,7140.0,7040.000000000001
Y107,1970-02-15,2876.9572829999997,3078.553214
Y107,1970-02-16,2906.4279100000003,3078.553214
Y107,1970-02-17,2948.470926,3078.553214
Y107,1970-02-18,2873.795766,3078.553214
Y107,1970-02-19,2970.1240199999997,3078.553214
Y107,1970-02-20,3077.5749600000004,3078.553214
Y1070,1970-01-21,4770.0,4730.0
Y1070,1970-01-22,4870.0,4730.0
Y1070,1970-01-23,4900.0,4730.0
Y1070,1970-01-24,4880.0,4730.0
Y1070,1970-01-25,4840.0,4730.0
Y1070,1970-01-26,4850.0,4730.0
Y1071,1970-04-22,5677.25,5645.13
Y1071,1970-04-23,5767.65,5645.13
Y1071,1970-04-24,5826.84,5645.13
Y1071,1970-04-25,5836.42,5645.13
Y1071,1970-04-26,5865.55,5645.13
Y1071,1970-04-27,5855.01,5645.13
Y1072,1970-01-21,3850.0,3879.9999999999995
Y1072,1970-01-22,3980.0,3879.9999999999995
Y1072,1970-01-23,4150.0,3879.9999999999995
Y1072,1970-01-24,4230.0,3879.9999999999995
Y1072,1970-01-25,4300.0,3879.9999999999995
Y1072,1970-01-26,4210.0,3879.9999999999995
Y1073,1970-01-27,9826.48,9302.01
Y1073,1970-01-28,10642.52,9302.01
Y1073,1970-01-29,11542.6,9302.01
Y1073,1970-01-30,12634.74,9302.01
Y1073,1970-01-31,13635.61,9302.01
Y1073,1970-02-01,14460.56,9302.01
Y1074,1970-01-27,9998.27,9500.73
Y1074,1970-01-28,10774.71,9500.73
Y1074,1970-01-29,11651.41,9500.73
Y1074,1970-01-30,12732.81,9500.73
Y1074,1970-01-31,13716.15,9500.73
Y1074,1970-02-01,14520.52,9500.73
Y1075,1970-01-27,11036.93,10988.65
Y1075,1970-01-28,11376.16,10988.65
Y1075,1970-01-29,12147.86,10988.65
Y1075,1970-01-30,13235.95,10988.65
Y1075,1970-01-31,14202.29,10988.65
Y1075,1970-02-01,15064.38,10988.65
Y1076,1970-01-24,10055.55338,9843.81679
Y1076,1970-01-25,10000.0,9843.81679
Y1076,1970-01-26,10092.69627,9843.81679
Y1076,1970-01-27,10268.07727,9843.81679
Y1076,1970-01-28,10139.98023,9843.81679
Y1076,1970-01-29,10123.472940000001,9843.81679
Y1077,1970-02-22,9921.27102,10016.56178
Y1077,1970-02-23,9762.094579999999,10016.56178
Y1077,1970-02-24,9623.46358,10016.56178
Y1077,1970-02-25,9550.42675,10016.56178
Y1077,1970-02-26,9502.17942,10016.56178
Y1077,1970-02-27,9295.41656,10016.56178
Y1078,1970-02-22,9386.06732,9615.00734
Y1078,1970-02-23,9350.48883,9615.00734
Y1078,1970-02-24,9595.384059999998,9615.00734
Y1078,1970-02-25,9342.6095,9615.00734
Y1078,1970-02-26,9582.931359999999,9615.00734
Y1078,1970-02-27,9656.40177,9615.00734
Y1079,1970-02-22,9210.67409,9529.4594
Y1079,1970-02-23,8676.62135,9529.4594
Y1079,1970-02-24,8573.14516,9529.4594
Y1079,1970-02-25,8339.599979999999,9529.4594
Y1079,1970-02-26,8284.88688,9529.4594
Y1079,1970-02-27,8271.70356,9529.4594
Y108,1970-02-15,1229.852367,1225.3987550000002
Y108,1970-02-16,1214.5678130000001,1225.3987550000002
Y108,1970-02-17,1358.956311,1225.3987550000002
Y108,1970-02-18,1777.893165,1225.3987550000002
Y108,1970-02-19,1563.522846,1225.3987550000002
Y108,1970-02-20,2150.383616,1225.3987550000002
Y1080,1970-01-17,989.894216,950.054175
Y1080,1970-01-18,1012.2914609999999,950.054175
Y1080,1970-01-19,1050.7856179999999,950.054175
Y1080,1970-01-20,1254.5161679999999,950.054175
Y1080,1970-01-21,1291.028587,950.054175
Y1080,1970-01-22,1321.0600869999998,950.054175
Y1081,1970-01-17,9486.30511,9444.13898
Y1081,1970-01-18,9919.82639,9444.13898
Y1081,1970-01-19,10416.05904,9444.13898
Y1081,1970-01-20,10160.546540000001,9444.13898
Y1081,1970-01-21,10733.48906,9444.13898
Y1081,1970-01-22,11096.34805,9444.13898
Y1082,1970-01-17,9512.420479999999,10004.34942
Y1082,1970-01-18,9377.910670000001,10004.34942
Y1082,1970-01-19,9001.06982,10004.34942
Y1082,1970-01-20,8795.98865,10004.34942
Y1082,1970-01-21,9048.68484,10004.34942
Y1082,1970-01-22,9475.178170000001,10004.34942
Y1083,1970-01-17,10489.08291,10007.47042
Y1083,1970-01-18,10936.883609999999,10007.47042
Y1083,1970-01-19,11702.11239,10007.47042
Y1083,1970-01-20,12076.102990000001,10007.47042
Y1083,1970-01-21,12520.42192,10007.47042
Y1083,1970-01-22,12881.413190000001,10007.47042
Y1084,1970-02-22,9877.71602,10108.74348
Y1084,1970-02-23,10127.04871,10108.74348
Y1084,1970-02-24,10163.90934,10108.74348
Y1084,1970-02-25,9828.90775,10108.74348
Y1084,1970-02-26,9852.96803,10108.74348
Y1084,1970-02-27,9590.49399,10108.74348
Y1085,1970-02-22,1085.6823,1066.946679
Y1085,1970-02-23,1124.270322,1066.946679
Y1085,1970-02-24,1083.767766,1066.946679
Y1085,1970-02-25,1043.7821279999998,1066.946679
Y1085,1970-02-26,1060.983986,1066.946679
Y1085,1970-02-27,1047.2722019999999,1066.946679
Y1086,1970-02-22,10011.67374,10120.58169
Y1086,1970-02-23,10321.92314,10120.58169
Y1086,1970-02-24,10288.71984,10120.58169
Y1086,1970-02-25,9808.68619,10120.58169
Y1086,1970-02-26,9843.516109999999,10120.58169
Y1086,1970-02-27,9882.660170000001,10120.58169
Y1087,1970-01-22,8961.61058,8930.479640000001
Y1087,1970-01-23,9100.75287,8930.479640000001
Y1087,1970-01-24,9175.49999,8930.479640000001
Y1087,1970-01-25,9167.19959,8930.479640000001
Y1087,1970-01-26,9220.43476,8930.479640000001
Y1087,1970-01-27,9185.946890000001,8930.479640000001
Y1088,1970-01-27,9125.93868,9060.879359999999
Y1088,1970-01-28,9318.72496,9060.879359999999
Y1088,1970-01-29,9569.487159999999,9060.879359999999
Y1088,1970-01-30,9705.80093,9060.879359999999
Y1088,1970-01-31,9790.3573,9060.879359999999
Y1088,1970-02-01,9790.54331,9060.879359999999
Y1089,1970-01-17,8919.65151,8729.73427
Y1089,1970-01-18,10214.08207,8729.73427
Y1089,1970-01-19,10523.78126,8729.73427
Y1089,1970-01-20,9768.82214,8729.73427
Y1089,1970-01-21,9632.07184,8729.73427
Y1089,1970-01-22,9999.47302,8729.73427
Y109,1970-02-15,2675.113162,2524.977336
Y109,1970-02-16,2967.9781399999997,2524.977336
Y109,1970-02-17,3420.7071020000003,2524.977336
Y109,1970-02-18,3611.647303,2524.977336
Y109,1970-02-19,3713.924128,2524.977336
Y109,1970-02-20,3596.41535,2524.977336
Y1090,1970-01-27,998.117678,1319.6843390000001
Y1090,1970-01-28,910.3776130000001,1319.6843390000001
Y1090,1970-01-29,965.653175,1319.6843390000001
Y1090,1970-01-30,1065.8578619999998,1319.6843390000001
Y1090,1970-01-31,919.79163,1319.6843390000001
Y1090,1970-02-01,943.810782,1319.6843390000001
Y1091,1970-01-27,953.120591,984.717808
Y1091,1970-01-28,942.100263,984.717808
