unique_id,ds,y,y_hat_naive2
M1006,1996-07-31,1335.0,1285.8726783090403
M1006,1996-08-31,1338.0,1298.6585232346458
M1006,1996-09-30,1385.0,1336.7325881709348
M1006,1996-10-31,1394.0,1345.1485852764438
M1006,1996-11-30,1397.0,1352.8483993538177
M1006,1996-12-31,1387.0,1346.6738259176545
M1007,1995-07-31,3150.0,3105.166470284345
M1007,1995-08-31,3250.0,3235.1990611351025
M1007,1995-09-30,3260.0,3257.597946059616
M1007,1995-10-31,3310.0,3282.5118896154067
M1007,1995-11-30,3310.0,3306.8295686275533
M1007,1995-12-31,3320.0,3296.250976498437
M1007,1996-01-31,3250.0,3228.4149985075383
M1007,1996-02-29,3290.0,3256.5790383712774
M1007,1996-03-31,3320.0,3300.1798177826167
M1007,1996-04-30,3320.0,3303.321571302722
M1007,1996-05-31,3300.0,3303.0408163310885
M1007,1996-06-30,3250.0,3250.0000000000005
M1007,1996-07-31,3170.0,3105.166470284345
M1007,1996-08-31,3280.0,3235.1990611351025
M1007,1996-09-30,3290.0,3257.597946059616
M1007,1996-10-31,3310.0,3282.5118896154067
M1007,1996-11-30,3320.0,3306.8295686275533
M1007,1996-12-31,3320.0,3296.250976498437
M1008,1995-07-31,8130.0,8064.2084031529985
M1008,1995-08-31,8170.0,8081.940280483389
M1008,1995-09-30,8070.0,7963.702498513015
M1008,1995-10-31,8080.0,7881.930299552614
M1008,1995-11-30,8140.0,7908.865624739187
M1008,1995-12-31,8250.0,7914.338567873923
M1008,1996-01-31,8250.0,7706.918332204093
M1008,1996-02-29,8280.0,7799.202036523815
M1008,1996-03-31,8320.0,7961.159605211144
M1008,1996-04-30,8570.0,8084.253551686924
M1008,1996-05-31,8660.0,8171.805061422346
M1008,1996-06-30,8600.0,8169.999999999999
M1008,1996-07-31,8550.0,8064.2084031529985
M1008,1996-08-31,8630.0,8081.940280483389
M1008,1996-09-30,8690.0,7963.702498513015
M1008,1996-10-31,8590.0,7881.930299552614
M1008,1996-11-30,8800.0,7908.865624739187
M1008,1996-12-31,8930.0,7914.338567873923
M1009,1995-07-31,2290.0,2277.905099641419
M1009,1995-08-31,2300.0,2271.770673785875
M1009,1995-09-30,2290.0,2249.634220202875
M1009,1995-10-31,2300.0,2249.587827781444
M1009,1995-11-30,2310.0,2249.5156165514977
M1009,1995-12-31,2300.0,2242.8326573343165
M1009,1996-01-31,2290.0,2218.6104268809354
M1009,1996-02-29,2310.0,2233.4237563517772
M1009,1996-03-31,2330.0,2249.2373664882757
M1009,1996-04-30,2350.0,2254.7497566629436
M1009,1996-05-31,2350.0,2263.6387973823953
M1009,1996-06-30,2350.0,2280.0
M1009,1996-07-31,2350.0,2277.905099641419
M1009,1996-08-31,2350.0,2271.770673785875
M1009,1996-09-30,2340.0,2249.634220202875
M1009,1996-10-31,2360.0,2249.587827781444
M1009,1996-11-30,2380.0,2249.5156165514977
M1009,1996-12-31,2380.0,2242.8326573343165
M101,1990-05-31,2324.2,2320.220784100788
M101,1990-06-30,2313.8,2329.3126901743244
M101,1990-07-31,2329.5,2333.370256057431
M101,1990-08-31,2350.0,2329.6157329355324
M101,1990-09-30,2365.2,2322.9979038107813
M101,1990-10-31,2359.9,2305.1205514589774
M101,1990-11-30,2350.0,2293.5954343065428
M101,1990-12-31,2363.0,2275.0898753987226
M101,1991-01-31,2375.6,2254.5718804716935
M101,1991-02-28,2399.6,2244.891258915066
M101,1991-03-31,2450.1,2260.8676344898095
M101,1991-04-30,2469.4,2295.3
M101,1991-05-31,2468.3,2320.220784100788
M101,1991-06-30,2437.1,2329.3126901743244
M101,1991-07-31,2423.1,2333.370256057431
M101,1991-08-31,2415.1,2329.6157329355324
M101,1991-09-30,2441.0,2322.9979038107813
M101,1991-10-31,2442.1,2305.1205514589774
M1010,1995-07-31,2630.0,2618.9326933299562
M1010,1995-08-31,2650.0,2623.952835343127
M1010,1995-09-30,2660.0,2624.2189432868654
M1010,1995-10-31,2680.0,2628.505976530826
M1010,1995-11-30,2710.0,2634.318217644148
M1010,1995-12-31,2690.0,2634.45359693589
M1010,1996-01-31,2670.0,2620.177727440317
M1010,1996-02-29,2700.0,2612.2496705371227
M1010,1996-03-31,2710.0,2617.765626393538
M1010,1996-04-30,2730.0,2617.699762857015
M1010,1996-05-31,2730.0,2617.8383543248447
M1010,1996-06-30,2740.0,2620.0
M1010,1996-07-31,2760.0,2618.9326933299562
M1010,1996-08-31,2670.0,2623.952835343127
M1010,1996-09-30,2690.0,2624.2189432868654
M1010,1996-10-31,2690.0,2628.505976530826
M1010,1996-11-30,2690.0,2634.318217644148
M1010,1996-12-31,2700.0,2634.45359693589
M1011,1995-07-31,1700.0,1681.4093546016816
M1011,1995-08-31,1720.0,1671.990193751258
M1011,1995-09-30,1710.0,1667.6682782999283
M1011,1995-10-31,1710.0,1672.0012955466368
M1011,1995-11-30,1710.0,1678.9744598808884
M1011,1995-12-31,1800.0,1705.1420826064027
M1011,1996-01-31,1760.0,1677.398671056398
M1011,1996-02-29,1760.0,1671.2934700157164
M1011,1996-03-31,1770.0,1669.3122412113175
M1011,1996-04-30,1760.0,1678.9189974227254
M1011,1996-05-31,1770.0,1688.3598102320852
M1011,1996-06-30,1770.0,1680.0
M1011,1996-07-31,1770.0,1681.4093546016816
M1011,1996-08-31,1750.0,1671.990193751258
M1011,1996-09-30,1790.0,1667.6682782999283
M1011,1996-10-31,1750.0,1672.0012955466368
M1011,1996-11-30,1730.0,1678.9744598808884
M1011,1996-12-31,1800.0,1705.1420826064027
M1012,1995-07-31,4130.0,3932.607168761057
M1012,1995-08-31,4450.0,4174.6900247186695
M1012,1995-09-30,4510.0,4401.466391789618
M1012,1995-10-31,4620.0,4464.121908613037
M1012,1995-11-30,4620.0,4504.604367382223
M1012,1995-12-31,4630.0,4494.975567505897
M1012,1996-01-31,4480.0,4426.13557417913
M1012,1996-02-29,4580.0,4495.503696928368
M1012,1996-03-31,4620.0,4518.263261051815
M1012,1996-04-30,4600.0,4486.9067802506615
M1012,1996-05-31,4590.0,4514.8556336026295
M1012,1996-06-30,4160.0,4140.0
M1012,1996-07-31,4150.0,3932.607168761057
M1012,1996-08-31,4480.0,4174.6900247186695
M1012,1996-09-30,4530.0,4401.466391789618
M1012,1996-10-31,4540.0,4464.121908613037
M1012,1996-11-30,4560.0,4504.604367382223
M1012,1996-12-31,4560.0,4494.975567505897
M1013,1997-07-31,2120.0,2732.003034282979
M1013,1997-08-31,2130.0,2990.458725167727
M1013,1997-09-30,2870.0,2964.3183045682113
M1013,1997-10-31,2290.0,2665.84695068431
M1013,1997-11-30,2310.0,2375.692090862774
M1013,1997-12-31,2460.0,2525.243136525605
M1013,1998-01-31,2260.0,2671.872907275821
M1013,1998-02-28,1760.0,2369.1634546482187
M1013,1998-03-31,2010.0,2653.155668879783
M1013,1998-04-30,2740.0,2559.2576527957444
M1013,1998-05-31,2950.0,2871.3435528027485
M1013,1998-06-30,6000.0,3070.0
M1013,1998-07-31,4120.0,2732.003034282979
M1013,1998-08-31,6290.0,2990.458725167727
M1013,1998-09-30,2920.0,2964.3183045682113
M1013,1998-10-31,2310.0,2665.84695068431
M1013,1998-11-30,2190.0,2375.692090862774
M1013,1998-12-31,2640.0,2525.243136525605
M1014,1995-07-31,3040.0,3025.1583967368515
M1014,1995-08-31,3070.0,3057.0706566758013
M1014,1995-09-30,3120.0,3100.852525222452
M1014,1995-10-31,3080.0,3120.1277331351753
M1014,1995-11-30,3060.0,3130.429206492573
M1014,1995-12-31,3030.0,3126.0245657899814
M1014,1996-01-31,3000.0,3092.2726838550693
M1014,1996-02-29,3030.0,3113.1104988793854
M1014,1996-03-31,3050.0,3117.266822148829
M1014,1996-04-30,3020.0,3116.179273670365
M1014,1996-05-31,2920.0,3091.1910980499283
M1014,1996-06-30,2880.0,3060.0
M1014,1996-07-31,2880.0,3025.1583967368515
M1014,1996-08-31,2900.0,3057.0706566758013
M1014,1996-09-30,2910.0,3100.852525222452
M1014,1996-10-31,3010.0,3120.1277331351753
M1014,1996-11-30,3010.0,3130.429206492573
M1014,1996-12-31,3080.0,3126.0245657899814
M1015,1995-07-31,2510.0,2398.369693148425
M1015,1995-08-31,2770.0,2516.3373690291273
M1015,1995-09-30,2800.0,2633.726206304499
M1015,1995-10-31,2820.0,2660.1249199199183
M1015,1995-11-30,2830.0,2676.6367678331058
M1015,1995-12-31,2820.0,2677.943245889563
M1015,1996-01-31,2780.0,2654.0613541432917
M1015,1996-02-29,2780.0,2675.1532697121866
M1015,1996-03-31,2760.0,2694.344973024497
M1015,1996-04-30,2780.0,2667.6304615301233
M1015,1996-05-31,2750.0,2686.2645009275216
M1015,1996-06-30,2430.0,2520.0
M1015,1996-07-31,2430.0,2398.369693148425
M1015,1996-08-31,2680.0,2516.3373690291273
M1015,1996-09-30,2700.0,2633.726206304499
M1015,1996-10-31,2710.0,2660.1249199199183
M1015,1996-11-30,2700.0,2676.6367678331058
M1015,1996-12-31,2710.0,2677.943245889563
M1016,1995-07-31,2220.0,2216.0430505586423
M1016,1995-08-31,2210.0,2212.7702138716227
M1016,1995-09-30,2210.0,2199.525941330934
M1016,1995-10-31,2230.0,2174.6660417321023
M1016,1995-11-30,2250.0,2221.9150754878974
M1016,1995-12-31,2270.0,2243.1439100270118
M1016,1996-01-31,2260.0,2217.47177372444
M1016,1996-02-29,2300.0,2272.040676916022
M1016,1996-03-31,2350.0,2328.4473741299153
M1016,1996-04-30,2360.0,2326.465214149946
M1016,1996-05-31,2350.0,2301.3915779439913
M1016,1996-06-30,2330.0,2270.0
M1016,1996-07-31,2300.0,2216.0430505586423
M1016,1996-08-31,2300.0,2212.7702138716227
M1016,1996-09-30,2290.0,2199.525941330934
M1016,1996-10-31,2280.0,2174.6660417321023
M1016,1996-11-30,2320.0,2221.9150754878974
M1016,1996-12-31,2330.0,2243.1439100270118
M1017,1994-07-31,2813.0,2816.5249778509783
M1017,1994-08-31,2812.0,2808.124563190545
M1017,1994-09-30,2825.0,2807.4838922984422
M1017,1994-10-31,2821.0,2784.9734577439144
M1017,1994-11-30,2810.0,2782.6160822435195
M1017,1994-12-31,2792.0,2781.6882582221797
M1017,1995-01-31,2815.0,2780.1284589049314
M1017,1995-02-28,2804.0,2777.207342080986
M1017,1995-03-31,2793.0,2785.8632383943714
M1017,1995-04-30,2810.0,2778.591724286786
M1017,1995-05-31,2822.0,2797.1138114322735
M1017,1995-06-30,2782.0,2811.0
M1017,1995-07-31,2791.0,2816.5249778509783
M1017,1995-08-31,2821.0,2808.124563190545
M1017,1995-09-30,2832.0,2807.4838922984422
M1017,1995-10-31,2822.0,2784.9734577439144
M1017,1995-11-30,2819.0,2782.6160822435195
M1017,1995-12-31,2829.0,2781.6882582221797
M1018,2007-07-31,2044.0,2004.8204651135352
M1018,2007-08-31,2081.0,2015.6780458904295
M1018,2007-09-30,2086.0,2038.9221055449973
M1018,2007-10-31,2104.0,2049.885950158201
M1018,2007-11-30,2122.0,2077.701992862618
M1018,2007-12-31,2140.0,2097.6274765153553
M1018,2008-01-31,2115.0,2070.7083554445526
M1018,2008-02-29,2126.0,2081.782691231705
M1018,2008-03-31,2135.0,2094.5154049146686
M1018,2008-04-30,2138.0,2083.929753179914
M1018,2008-05-31,2125.0,2074.701845113867
M1018,2008-06-30,2091.0,2053.0
M1018,2008-07-31,2084.0,2004.8204651135352
M1018,2008-08-31,2109.0,2015.6780458904295
M1018,2008-09-30,2117.0,2038.9221055449973
M1018,2008-10-31,2135.0,2049.885950158201
M1018,2008-11-30,2157.0,2077.701992862618
M1018,2008-12-31,2174.0,2097.6274765153553
M1019,1995-07-31,1793.0,1775.9902002470053
M1019,1995-08-31,1804.0,1779.7588421727087
M1019,1995-09-30,1806.0,1784.0483584878523
M1019,1995-10-31,1822.0,1787.7124885829617
M1019,1995-11-30,1839.0,1809.536597212414
M1019,1995-12-31,1858.0,1825.7026155352596
M1019,1996-01-31,1837.0,1798.1061405136406
M1019,1996-02-29,1848.0,1808.9173191276782
M1019,1996-03-31,1859.0,1820.7675667034043
M1019,1996-04-30,1860.0,1816.6045348797486
M1019,1996-05-31,1850.0,1809.470461241967
M1019,1996-06-30,1848.0,1801.0
M1019,1996-07-31,1841.0,1775.9902002470053
M1019,1996-08-31,1841.0,1779.7588421727087
M1019,1996-09-30,1847.0,1784.0483584878523
M1019,1996-10-31,1864.0,1787.7124885829617
M1019,1996-11-30,1887.0,1809.536597212414
M1019,1996-12-31,1903.0,1825.7026155352596
M102,1990-05-31,15920.0,17154.5120153232
M102,1990-06-30,15950.0,17666.03432662586
M102,1990-07-31,15190.0,17908.380378071277
M102,1990-08-31,15680.0,17552.101171500068
M102,1990-09-30,14530.0,16695.189628022574
M102,1990-10-31,14050.0,15887.967032328183
M102,1990-11-30,13590.0,14830.244187893413
M102,1990-12-31,13050.0,14578.635432601555
M102,1991-01-31,10530.0,12754.792952351645
M102,1991-02-28,9300.0,11860.790316702642
M102,1991-03-31,10120.0,12811.178308640245
M102,1991-04-30,12480.0,14979.999999999998
M102,1991-05-31,14380.0,17154.5120153232
M102,1991-06-30,14650.0,17666.03432662586
M102,1991-07-31,14710.0,17908.380378071277
M102,1991-08-31,14680.0,17552.101171500068
M102,1991-09-30,14110.0,16695.189628022574
M102,1991-10-31,13800.0,15887.967032328183
M1020,1995-07-31,2870.0,2839.5096329620173
M1020,1995-08-31,2880.0,2844.0341912895924
M1020,1995-09-30,2890.0,2849.3444430096947
M1020,1995-10-31,2890.0,2854.3169225644556
M1020,1995-11-30,2920.0,2868.7923675466222
M1020,1995-12-31,2960.0,2880.0927118449185
M1020,1996-01-31,2940.0,2855.9833613534865
M1020,1996-02-29,2940.0,2865.5431236613667
M1020,1996-03-31,2920.0,2879.9063094168046
M1020,1996-04-30,2910.0,2872.8850962749634
M1020,1996-05-31,2910.0,2876.417632516363
M1020,1996-06-30,2900.0,2870.0
M1020,1996-07-31,2890.0,2839.5096329620173
M1020,1996-08-31,2890.0,2844.0341912895924
M1020,1996-09-30,2910.0,2849.3444430096947
M1020,1996-10-31,2900.0,2854.3169225644556
M1020,1996-11-30,2920.0,2868.7923675466222
M1020,1996-12-31,2910.0,2880.0927118449185
M1021,1995-07-31,1757.0,1728.184262637455
M1021,1995-08-31,1793.0,1744.5380998124856
M1021,1995-09-30,1797.0,1763.6317611049592
M1021,1995-10-31,1815.0,1769.4778440344412
M1021,1995-11-30,1830.0,1791.6790061558272
M1021,1995-12-31,1844.0,1806.9729074353559
M1021,1996-01-31,1821.0,1778.9882204346973
M1021,1996-02-29,1832.0,1791.4473633323744
M1021,1996-03-31,1843.0,1804.1338165719508
M1021,1996-04-30,1847.0,1797.5667983744452
M1021,1996-05-31,1834.0,1792.30115580851
M1021,1996-06-30,1801.0,1766.0
M1021,1996-07-31,1795.0,1728.184262637455
M1021,1996-08-31,1820.0,1744.5380998124856
M1021,1996-09-30,1826.0,1763.6317611049592
M1021,1996-10-31,1845.0,1769.4778440344412
M1021,1996-11-30,1865.0,1791.6790061558272
M1021,1996-12-31,1883.0,1806.9729074353559
M1022,1995-07-31,1506.0,1491.5684840976319
M1022,1995-08-31,1516.0,1494.9877724271926
M1022,1995-09-30,1517.0,1498.6271507793306
M1022,1995-10-31,1533.0,1501.2763161624105
M1022,1995-11-30,1547.0,1522.219423128168
M1022,1995-12-31,1562.0,1538.0431974403048
M1022,1996-01-31,1543.0,1512.0733609035476
M1022,1996-02-29,1554.0,1522.3682352714206
M1022,1996-03-31,1567.0,1532.859376112624
M1022,1996-04-30,1569.0,1529.665181739335
M1022,1996-05-31,1559.0,1521.5684507318852
M1022,1996-06-30,1558.0,1514.0
M1022,1996-07-31,1552.0,1491.5684840976319
M1022,1996-08-31,1552.0,1494.9877724271926
M1022,1996-09-30,1556.0,1498.6271507793306
M1022,1996-10-31,1574.0,1501.2763161624105
M1022,1996-11-30,1595.0,1522.219423128168
M1022,1996-12-31,1612.0,1538.0431974403048
M1023,1995-07-31,2040.0,1913.4470718980228
M1023,1995-08-31,2300.0,2042.3111134095232
M1023,1995-09-30,2320.0,2172.7055817739115
M1023,1995-10-31,2340.0,2196.7487886482945
M1023,1995-11-30,2350.0,2211.6755371589975
M1023,1995-12-31,2340.0,2207.514118681856
M1023,1996-01-31,2300.0,2184.1613327625646
M1023,1996-02-29,2300.0,2208.171411834656
M1023,1996-03-31,2290.0,2225.965565119117
M1023,1996-04-30,2300.0,2193.760233687446
M1023,1996-05-31,2270.0,2205.115687033412
M1023,1996-06-30,1950.0,2040.0
M1023,1996-07-31,1950.0,1913.4470718980228
M1023,1996-08-31,2200.0,2042.3111134095232
M1023,1996-09-30,2220.0,2172.7055817739115
M1023,1996-10-31,2230.0,2196.7487886482945
M1023,1996-11-30,2220.0,2211.6755371589975
M1023,1996-12-31,2230.0,2207.514118681856
M1024,1997-07-31,7920.0,6953.642060098081
M1024,1997-08-31,7690.0,6752.69754759852
M1024,1997-09-30,5520.0,6077.487502999248
M1024,1997-10-31,4660.0,5670.794272899266
M1024,1997-11-30,5110.0,5118.263817633905
M1024,1997-12-31,4310.0,5568.729027017584
M1024,1998-01-31,4260.0,5646.5979735966175
M1024,1998-02-28,5400.0,5665.228143576977
M1024,1998-03-31,5030.0,6533.92468796314
M1024,1998-04-30,6730.0,6362.858600289907
M1024,1998-05-31,6340.0,6880.262606678124
M1024,1998-06-30,5610.0,6890.0
M1024,1998-07-31,5130.0,6953.642060098081
M1024,1998-08-31,6800.0,6752.69754759852
M1024,1998-09-30,5580.0,6077.487502999248
M1024,1998-10-31,5430.0,5670.794272899266
M1024,1998-11-30,3980.0,5118.263817633905
M1024,1998-12-31,5050.0,5568.729027017584
M1025,1997-07-31,1820.0,1346.8829552805003
M1025,1997-08-31,1319.0,1298.3451445498365
M1025,1997-09-30,1285.0,1138.1926149960564
M1025,1997-10-31,2072.0,1192.9575401463119
M1025,1997-11-30,2456.0,1024.3208196806995
M1025,1997-12-31,1928.0,1215.8736315612052
M1025,1998-01-31,1453.0,1161.1693475257182
M1025,1998-02-28,1921.0,1211.8706904488927
M1025,1998-03-31,1921.0,1299.7192446275985
M1025,1998-04-30,1655.0,1333.6027107210869
M1025,1998-05-31,1200.0,1399.7797768571281
M1025,1998-06-30,926.0,1416.0
M1025,1998-07-31,1496.0,1346.8829552805003
M1025,1998-08-31,1866.0,1298.3451445498365
M1025,1998-09-30,1251.0,1138.1926149960564
M1025,1998-10-31,2334.0,1192.9575401463119
M1025,1998-11-30,1719.0,1024.3208196806995
M1025,1998-12-31,731.0,1215.8736315612052
M1026,1995-07-31,2793.0,2691.625013023255
M1026,1995-08-31,2999.0,2762.301346733726
M1026,1995-09-30,3040.0,2910.9080952381996
M1026,1995-10-31,3077.0,2929.443647267745
M1026,1995-11-30,3085.0,2943.4556274742563
M1026,1995-12-31,3066.0,2934.648230636505
M1026,1996-01-31,3053.0,2916.9256835013744
M1026,1996-02-29,3077.0,2930.954294829982
M1026,1996-03-31,3085.0,2948.4701767955617
M1026,1996-04-30,3084.0,2941.5327921430044
M1026,1996-05-31,3083.0,2945.6875417745423
M1026,1996-06-30,2832.0,2814.0
M1026,1996-07-31,2812.0,2691.625013023255
M1026,1996-08-31,3015.0,2762.301346733726
M1026,1996-09-30,3071.0,2910.9080952381996
M1026,1996-10-31,3088.0,2929.443647267745
M1026,1996-11-30,3106.0,2943.4556274742563
M1026,1996-12-31,3087.0,2934.648230636505
