unique_id,ds,y,y_hat_naive2
Y140,1970-01-16,6671.368201,6051.2084429999995
Y140,1970-01-17,7232.138737,6051.2084429999995
Y140,1970-01-18,8101.997095000001,6051.2084429999995
Y140,1970-01-19,8603.162327,6051.2084429999995
Y140,1970-01-20,8597.5309,6051.2084429999995
Y140,1970-01-21,8706.518166,6051.2084429999995
Y141,1970-02-05,4210.958704,4213.163815
Y141,1970-02-06,5187.120672,4213.163815
Y141,1970-02-07,5912.309111,4213.163815
Y141,1970-02-08,6184.649096,4213.163815
Y141,1970-02-09,5739.21015,4213.163815
Y141,1970-02-10,5751.195002,4213.163815
Y142,1970-02-21,4964.204068999999,4733.69142
Y142,1970-02-22,5790.763698,4733.69142
Y142,1970-02-23,7170.188805,4733.69142
Y142,1970-02-24,7410.932206999999,4733.69142
Y142,1970-02-25,7995.936981,4733.69142
Y142,1970-02-26,8832.103145000001,4733.69142
Y143,1970-02-25,4926.092042,4361.414637
Y143,1970-02-26,5480.400619,4361.414637
Y143,1970-02-27,5724.4717359999995,4361.414637
Y143,1970-02-28,6244.878511999999,4361.414637
Y143,1970-03-01,5581.988922,4361.414637
Y143,1970-03-02,5871.533061,4361.414637
Y144,1970-02-25,5567.231465,5019.9388420000005
Y144,1970-02-26,6469.067704,5019.9388420000005
Y144,1970-02-27,7246.88041,5019.9388420000005
Y144,1970-02-28,7938.920505,5019.9388420000005
Y144,1970-03-01,7932.79418,5019.9388420000005
Y144,1970-03-02,8965.257815,5019.9388420000005
Y145,1970-02-05,13365.25158,12414.76868
Y145,1970-02-06,14631.928240000001,12414.76868
Y145,1970-02-07,16228.04484,12414.76868
Y145,1970-02-08,17574.24566,12414.76868
Y145,1970-02-09,18272.487869999997,12414.76868
Y145,1970-02-10,19065.510430000002,12414.76868
Y146,1970-02-15,8733.269192,7872.604557999999
Y146,1970-02-16,9877.806764,7872.604557999999
Y146,1970-02-17,10717.41977,7872.604557999999
Y146,1970-02-18,11704.630159999999,7872.604557999999
Y146,1970-02-19,12448.440779999999,7872.604557999999
Y146,1970-02-20,13195.198890000001,7872.604557999999
Y147,1970-01-16,2278.89828,2141.952496
Y147,1970-01-17,2491.964697,2141.952496
Y147,1970-01-18,2779.996683,2141.952496
Y147,1970-01-19,2953.481918,2141.952496
Y147,1970-01-20,2771.233055,2141.952496
Y147,1970-01-21,2776.878803,2141.952496
Y148,1970-02-25,6984.9296620000005,6652.369143999999
Y148,1970-02-26,7521.071829,6652.369143999999
Y148,1970-02-27,8264.629925,6652.369143999999
Y148,1970-02-28,9071.717619,6652.369143999999
Y148,1970-03-01,9003.430959000001,6652.369143999999
Y148,1970-03-02,9812.806854,6652.369143999999
Y149,1970-02-25,2996.105496,2800.269467
Y149,1970-02-26,3199.465271,2800.269467
Y149,1970-02-27,3370.1305009999996,2800.269467
Y149,1970-02-28,3412.879785,2800.269467
Y149,1970-03-01,3186.107485,2800.269467
Y149,1970-03-02,3156.690887,2800.269467
Y15,1970-01-20,5616.4,5361.5
Y15,1970-01-21,5368.2,5361.5
Y15,1970-01-22,5739.3,5361.5
Y15,1970-01-23,5831.2,5361.5
Y15,1970-01-24,6491.5,5361.5
Y15,1970-01-25,6272.6,5361.5
Y150,1970-02-15,8630.14338,8484.865992000001
Y150,1970-02-16,8926.347114,8484.865992000001
Y150,1970-02-17,9494.554839,8484.865992000001
Y150,1970-02-18,10929.24655,8484.865992000001
Y150,1970-02-19,10033.7571,8484.865992000001
Y150,1970-02-20,9352.818303,8484.865992000001
Y151,1970-02-05,2098.914769,1941.653448
Y151,1970-02-06,2235.160265,1941.653448
Y151,1970-02-07,2365.772041,1941.653448
Y151,1970-02-08,2476.771424,1941.653448
Y151,1970-02-09,2393.6991940000003,1941.653448
Y151,1970-02-10,2369.741848,1941.653448
Y152,1970-02-20,8058.202241,7537.664823
Y152,1970-02-21,8849.60595,7537.664823
Y152,1970-02-22,9787.700658,7537.664823
Y152,1970-02-23,10487.10515,7537.664823
Y152,1970-02-24,10158.10369,7537.664823
Y152,1970-02-25,11398.45008,7537.664823
Y153,1970-01-16,10904.37443,9642.566383
Y153,1970-01-17,12550.61601,9642.566383
Y153,1970-01-18,14898.58786,9642.566383
Y153,1970-01-19,17066.098130000002,9642.566383
Y153,1970-01-20,15001.73267,9642.566383
Y153,1970-01-21,16169.42961,9642.566383
Y154,1970-02-05,3426.3511399999998,3244.633724
Y154,1970-02-06,4959.189839,3244.633724
Y154,1970-02-07,3701.62091,3244.633724
Y154,1970-02-08,4105.86627,3244.633724
Y154,1970-02-09,4763.090882,3244.633724
Y154,1970-02-10,5162.142513000001,3244.633724
Y155,1970-02-20,12197.95675,11801.86838
Y155,1970-02-21,13185.94138,11801.86838
Y155,1970-02-22,17730.89734,11801.86838
Y155,1970-02-23,18664.58025,11801.86838
Y155,1970-02-24,18796.138469999998,11801.86838
Y155,1970-02-25,21403.32131,11801.86838
Y156,1970-02-25,3389.267915,3219.081034
Y156,1970-02-26,3579.9485409999998,3219.081034
Y156,1970-02-27,3810.7763210000003,3219.081034
Y156,1970-02-28,3906.993499,3219.081034
Y156,1970-03-01,3897.807102,3219.081034
Y156,1970-03-02,3975.9475740000003,3219.081034
Y157,1970-02-05,3037.972484,3016.688315
Y157,1970-02-06,3442.7325159999996,3016.688315
Y157,1970-02-07,3753.857534,3016.688315
Y157,1970-02-08,3837.6219939999996,3016.688315
Y157,1970-02-09,4343.844072,3016.688315
Y157,1970-02-10,4451.325277,3016.688315
Y158,1970-02-25,3467.74791,3241.6891289999994
Y158,1970-02-26,3706.0924560000003,3241.6891289999994
Y158,1970-02-27,3862.2637729999997,3241.6891289999994
Y158,1970-02-28,3986.9511090000005,3241.6891289999994
Y158,1970-03-01,3732.4049119999995,3241.6891289999994
Y158,1970-03-02,3874.650592,3241.6891289999994
Y159,1970-02-15,5988.778111,5063.960984
Y159,1970-02-16,6628.838563,5063.960984
Y159,1970-02-17,6840.604678,5063.960984
Y159,1970-02-18,7319.22587,5063.960984
Y159,1970-02-19,6437.790897,5063.960984
Y159,1970-02-20,7220.849431000001,5063.960984
Y16,1970-01-20,3063.2,2562.4
Y16,1970-01-21,2982.7,2562.4
Y16,1970-01-22,3012.5,2562.4
Y16,1970-01-23,3046.1,2562.4
Y16,1970-01-24,3171.5,2562.4
Y16,1970-01-25,3252.4,2562.4
Y160,1970-02-25,3137.9767690000003,2993.9173600000004
Y160,1970-02-26,3280.190207,2993.9173600000004
Y160,1970-02-27,3441.0068619999997,2993.9173600000004
Y160,1970-02-28,3464.016682,2993.9173600000004
Y160,1970-03-01,3319.289937,2993.9173600000004
Y160,1970-03-02,3465.503836,2993.9173600000004
Y161,1970-02-15,9398.249878,9025.922403
Y161,1970-02-16,9573.109467,9025.922403
Y161,1970-02-17,9710.769274,9025.922403
Y161,1970-02-18,9740.721337,9025.922403
Y161,1970-02-19,9665.730193000001,9025.922403
Y161,1970-02-20,9769.271636,9025.922403
Y162,1970-02-15,11806.10478,11479.99977
Y162,1970-02-16,12914.78976,11479.99977
Y162,1970-02-17,14456.31559,11479.99977
Y162,1970-02-18,16259.859230000002,11479.99977
Y162,1970-02-19,16288.22045,11479.99977
Y162,1970-02-20,16756.78181,11479.99977
Y163,1970-02-25,2998.459093,2912.8576510000003
Y163,1970-02-26,3287.778827,2912.8576510000003
Y163,1970-02-27,3468.7568530000003,2912.8576510000003
Y163,1970-02-28,3708.311221,2912.8576510000003
Y163,1970-03-01,3966.1621549999995,2912.8576510000003
Y163,1970-03-02,4133.720642,2912.8576510000003
Y164,1970-02-15,7175.019069,7000.286402000001
Y164,1970-02-16,7502.274831999999,7000.286402000001
Y164,1970-02-17,7599.401005,7000.286402000001
Y164,1970-02-18,8156.789419,7000.286402000001
Y164,1970-02-19,7729.911861,7000.286402000001
Y164,1970-02-20,8156.960461,7000.286402000001
Y165,1970-02-20,10482.19905,9541.112078
Y165,1970-02-21,11471.60951,9541.112078
Y165,1970-02-22,12388.538190000001,9541.112078
Y165,1970-02-23,13724.60344,9541.112078
Y165,1970-02-24,12862.4431,9541.112078
Y165,1970-02-25,13992.5397,9541.112078
Y166,1970-02-25,15107.4653,14951.862270000001
Y166,1970-02-26,16835.79657,14951.862270000001
Y166,1970-02-27,19164.69706,14951.862270000001
Y166,1970-02-28,18102.80097,14951.862270000001
Y166,1970-03-01,15411.336309999999,14951.862270000001
Y166,1970-03-02,16295.02422,14951.862270000001
Y167,1970-02-15,14155.001690000001,13236.35816
Y167,1970-02-16,14428.02406,13236.35816
Y167,1970-02-17,15239.19891,13236.35816
Y167,1970-02-18,15280.99574,13236.35816
Y167,1970-02-19,16042.443780000001,13236.35816
Y167,1970-02-20,16577.29016,13236.35816
Y168,1970-02-15,3722.7474780000002,3224.658324
Y168,1970-02-16,3586.664218,3224.658324
Y168,1970-02-17,3673.335557,3224.658324
Y168,1970-02-18,3823.930043,3224.658324
Y168,1970-02-19,3999.6657,3224.658324
Y168,1970-02-20,4058.636446,3224.658324
Y169,1970-02-15,9317.556461,8333.216212000001
Y169,1970-02-16,9976.328717,8333.216212000001
Y169,1970-02-17,10618.12563,8333.216212000001
Y169,1970-02-18,11868.6105,8333.216212000001
Y169,1970-02-19,12570.88515,8333.216212000001
Y169,1970-02-20,13209.50164,8333.216212000001
Y17,1970-01-20,4062.8,3813.8999999999996
Y17,1970-01-21,3896.2,3813.8999999999996
Y17,1970-01-22,3931.4,3813.8999999999996
Y17,1970-01-23,3975.3,3813.8999999999996
Y17,1970-01-24,4132.9,3813.8999999999996
Y17,1970-01-25,4226.1,3813.8999999999996
Y170,1970-02-25,6766.794533,6254.086206
Y170,1970-02-26,7387.239331999999,6254.086206
Y170,1970-02-27,8031.685955,6254.086206
Y170,1970-02-28,8476.709088,6254.086206
Y170,1970-03-01,8405.478165,6254.086206
Y170,1970-03-02,8907.69685,6254.086206
Y171,1970-02-05,3037.972484,3117.543981
Y171,1970-02-06,3317.907186,3117.543981
Y171,1970-02-07,3504.703935,3117.543981
Y171,1970-02-08,3438.4193689999997,3117.543981
Y171,1970-02-09,3857.2738590000004,3117.543981
Y171,1970-02-10,3874.607129,3117.543981
Y172,1970-02-25,2074.695252,2121.884268
Y172,1970-02-26,2344.62161,2121.884268
Y172,1970-02-27,2476.097792,2121.884268
Y172,1970-02-28,2295.1054649999996,2121.884268
Y172,1970-03-01,2279.948316,2121.884268
Y172,1970-03-02,2489.740358,2121.884268
Y173,1970-02-25,18240.10068,18099.46343
Y173,1970-02-26,18694.310169999997,18099.46343
Y173,1970-02-27,19604.47955,18099.46343
Y173,1970-02-28,19945.78965,18099.46343
Y173,1970-03-01,19021.833590000002,18099.46343
Y173,1970-03-02,18892.06319,18099.46343
Y174,1970-02-25,3229.3144,3174.1154100000003
Y174,1970-02-26,3318.4116649999996,3174.1154100000003
Y174,1970-02-27,3498.738068,3174.1154100000003
Y174,1970-02-28,3458.148479,3174.1154100000003
Y174,1970-03-01,3129.258292,3174.1154100000003
Y174,1970-03-02,3222.0925460000003,3174.1154100000003
Y175,1970-02-05,3587.5349979999996,3522.1939219999995
Y175,1970-02-06,3593.038277,3522.1939219999995
Y175,1970-02-07,3517.023861,3522.1939219999995
Y175,1970-02-08,3445.7697380000004,3522.1939219999995
Y175,1970-02-09,3475.8687299999997,3522.1939219999995
Y175,1970-02-10,3591.837458,3522.1939219999995
Y176,1970-02-15,1110.031872,1133.904636
Y176,1970-02-16,1142.597094,1133.904636
Y176,1970-02-17,1136.682987,1133.904636
Y176,1970-02-18,1197.972249,1133.904636
Y176,1970-02-19,1248.996326,1133.904636
Y176,1970-02-20,1265.72584,1133.904636
Y177,1970-02-25,4024.722235,3915.2741140000003
Y177,1970-02-26,4080.758224,3915.2741140000003
Y177,1970-02-27,4132.336517,3915.2741140000003
Y177,1970-02-28,3845.281939,3915.2741140000003
Y177,1970-03-01,3497.174961,3915.2741140000003
Y177,1970-03-02,3407.88772,3915.2741140000003
Y178,1970-02-25,1510.7465300000001,1548.7699949999999
Y178,1970-02-26,1633.93121,1548.7699949999999
Y178,1970-02-27,1798.01135,1548.7699949999999
Y178,1970-02-28,1637.7545630000002,1548.7699949999999
Y178,1970-03-01,1375.819634,1548.7699949999999
Y178,1970-03-02,1444.389866,1548.7699949999999
Y179,1970-02-25,2025.753027,1935.9111670000002
Y179,1970-02-26,2073.759214,1935.9111670000002
Y179,1970-02-27,2132.684102,1935.9111670000002
Y179,1970-02-28,2106.309957,1935.9111670000002
Y179,1970-03-01,2154.018865,1935.9111670000002
Y179,1970-03-02,2206.9937449999998,1935.9111670000002
Y18,1970-01-20,3517.3,3171.3
Y18,1970-01-21,3410.3,3171.3
Y18,1970-01-22,3471.0,3171.3
Y18,1970-01-23,3528.1,3171.3
Y18,1970-01-24,3651.0,3171.3
Y18,1970-01-25,3713.7,3171.3
Y180,1970-02-15,4198.861672,3957.2680720000003
Y180,1970-02-16,4523.57699,3957.2680720000003
Y180,1970-02-17,4966.221729999999,3957.2680720000003
Y180,1970-02-18,4927.255501,3957.2680720000003
Y180,1970-02-19,4632.736538,3957.2680720000003
Y180,1970-02-20,5237.467052,3957.2680720000003
Y181,1970-02-15,9317.556461,8641.221023999999
Y181,1970-02-16,9642.979973,8641.221023999999
Y181,1970-02-17,9931.594842,8641.221023999999
Y181,1970-02-18,10683.762690000001,8641.221023999999
Y181,1970-02-19,11186.720370000001,8641.221023999999
Y181,1970-02-20,11631.92807,8641.221023999999
Y182,1970-01-17,2240.141968,2195.926646
Y182,1970-01-18,2228.315309,2195.926646
Y182,1970-01-19,2262.230794,2195.926646
Y182,1970-01-20,2292.604509,2195.926646
Y182,1970-01-21,2336.114399,2195.926646
Y182,1970-01-22,2411.228316,2195.926646
Y183,1970-02-25,11706.954,11391.126
Y183,1970-02-26,11992.806999999999,11391.126
Y183,1970-02-27,12263.596000000001,11391.126
Y183,1970-02-28,12531.357,11391.126
Y183,1970-03-01,12799.293,11391.126
Y183,1970-03-02,13068.161,11391.126
Y184,1970-02-25,2023.2346,1999.5075
Y184,1970-02-26,2048.9472,1999.5075
Y184,1970-02-27,2074.9625,1999.5075
Y184,1970-02-28,2100.731,1999.5075
Y184,1970-03-01,2126.2641,1999.5075
Y184,1970-03-02,2151.5754,1999.5075
Y185,1970-02-25,1332.8929999999998,1341.664
